period,scenario,subscenario,subperiod,ThermalA_01 - Eastern,ThermalA_01 - Western,PortfolioA_01 - Eastern,PortfolioA_01 - Western,PortfolioA_02 - Eastern,PortfolioA_02 - Western,PricetakerA_01 - Eastern,PricetakerA_01 - Western,SelfproducerA_01 - Eastern,SelfproducerA_01 - Western,UpstreamA_01 - Eastern,UpstreamA_01 - Western,DownstreamA_01 - Eastern,DownstreamA_01 - Western
2,3,3,3,78104.9296875,0.0,15620.984375,0.0,0.0,0.0,0.0,4686.29541015625,39052.46484375,0.0,5857.869140625,0.0,41005.0859375,0.0
2,3,4,1,36709.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19526.232421875,0.0,0.0,0.0,0.0,0.0
2,3,4,2,78104.9296875,0.0,0.0,0.0,0.0,46862.953125,0.0,0.0,39052.46484375,0.0,2343.147705078125,0.0,16402.033203125,0.0
2,3,4,3,78104.9296875,0.0,34366.16796875,0.0,0.0,0.0,0.0,4686.29541015625,39052.46484375,0.0,3514.721435546875,0.0,24603.052734375,0.0
3,1,1,1,76254.7421875,0.0,10675.6640625,0.0,0.0,0.0,0.0,0.0,38127.37109375,0.0,1906.3685302734375,0.0,13344.580078125,0.0
3,1,1,2,76254.7421875,0.0,0.0,0.0,0.0,91505.6875,0.0,0.0,38127.37109375,0.0,381.27374267578125,0.0,2668.916015625,0.0
3,1,1,3,76254.7421875,0.0,33552.0859375,0.0,0.0,0.0,0.0,50328.1328125,38127.37109375,0.0,3431.46337890625,0.0,24020.244140625,0.0
3,1,2,1,76254.7421875,0.0,13725.853515625,0.0,0.0,0.0,0.0,0.0,38127.37109375,0.0,1525.094970703125,0.0,10675.6640625,0.0
3,1,2,2,76254.7421875,0.0,38127.37109375,0.0,0.0,45752.84375,0.0,0.0,38127.37109375,0.0,1334.4580078125,0.0,9341.2060546875,0.0
3,1,2,3,76254.7421875,0.0,38127.37109375,0.0,0.0,0.0,0.0,50328.1328125,38127.37109375,0.0,2859.552734375,0.0,20016.869140625,0.0
3,1,3,1,35839.7265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19063.685546875,0.0,0.0,0.0,0.0,0.0
3,1,3,2,24401.51953125,0.0,0.0,0.0,0.0,45752.84375,0.0,0.0,19063.685546875,0.0,0.0,0.0,0.0,0.0
3,1,3,3,76254.7421875,0.0,15250.9482421875,0.0,0.0,0.0,0.0,4575.28466796875,38127.37109375,0.0,5719.10546875,0.0,40033.73828125,0.0
3,1,4,1,35839.7265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19063.685546875,0.0,0.0,0.0,0.0,0.0
3,1,4,2,76254.7421875,0.0,0.0,0.0,0.0,45752.84375,0.0,0.0,38127.37109375,0.0,2287.642333984375,0.0,16013.49609375,0.0
3,1,4,3,76254.7421875,0.0,33552.0859375,0.0,0.0,0.0,0.0,4575.28466796875,38127.37109375,0.0,3431.46337890625,0.0,24020.244140625,0.0
3,2,1,1,76254.7421875,0.0,10675.6640625,0.0,0.0,0.0,0.0,0.0,38127.37109375,0.0,1906.3685302734375,0.0,13344.580078125,0.0
3,2,1,2,76254.7421875,0.0,0.0,0.0,0.0,91505.6875,0.0,0.0,38127.37109375,0.0,381.27374267578125,0.0,2668.916015625,0.0
3,2,1,3,76254.7421875,0.0,33552.0859375,0.0,0.0,0.0,0.0,50328.1328125,38127.37109375,0.0,3431.46337890625,0.0,24020.244140625,0.0
3,2,2,1,76254.7421875,0.0,13725.853515625,0.0,0.0,0.0,0.0,0.0,38127.37109375,0.0,1525.094970703125,0.0,10675.6640625,0.0
3,2,2,2,76254.7421875,0.0,38127.37109375,0.0,0.0,45752.84375,0.0,0.0,38127.37109375,0.0,1334.4580078125,0.0,9341.2060546875,0.0
3,2,2,3,76254.7421875,0.0,38127.37109375,0.0,0.0,0.0,0.0,50328.1328125,38127.37109375,0.0,2859.552734375,0.0,20016.869140625,0.0
3,2,3,1,35839.7265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19063.685546875,0.0,0.0,0.0,0.0,0.0
3,2,3,2,24401.51953125,0.0,0.0,0.0,0.0,45752.84375,0.0,0.0,19063.685546875,0.0,0.0,0.0,0.0,0.0
3,2,3,3,76254.7421875,0.0,15250.9482421875,0.0,0.0,0.0,0.0,4575.28466796875,38127.37109375,0.0,5719.10546875,0.0,40033.73828125,0.0
3,2,4,1,35839.7265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19063.685546875,0.0,0.0,0.0,0.0,0.0
3,2,4,2,76254.7421875,0.0,0.0,0.0,0.0,45752.84375,0.0,0.0,38127.37109375,0.0,2287.642333984375,0.0,16013.49609375,0.0
3,2,4,3,76254.7421875,0.0,33552.0859375,0.0,0.0,0.0,0.0,4575.28466796875,38127.37109375,0.0,3431.46337890625,0.0,24020.244140625,0.0
3,3,1,1,76254.7421875,0.0,10675.6640625,0.0,0.0,0.0,0.0,0.0,38127.37109375,0.0,1906.3685302734375,0.0,13344.580078125,0.0
3,3,1,2,76254.7421875,0.0,0.0,0.0,0.0,91505.6875,0.0,0.0,38127.37109375,0.0,381.27374267578125,0.0,2668.916015625,0.0
3,3,1,3,76254.7421875,0.0,33552.0859375,0.0,0.0,0.0,0.0,50328.1328125,38127.37109375,0.0,3431.46337890625,0.0,24020.244140625,0.0
3,3,2,1,76254.7421875,0.0,13725.853515625,0.0,0.0,0.0,0.0,0.0,38127.37109375,0.0,1525.094970703125,0.0,10675.6640625,0.0
3,3,2,2,76254.7421875,0.0,38127.37109375,0.0,0.0,45752.84375,0.0,0.0,38127.37109375,0.0,1334.4580078125,0.0,9341.2060546875,0.0
3,3,2,3,76254.7421875,0.0,38127.37109375,0.0,0.0,0.0,0.0,50328.1328125,38127.37109375,0.0,2859.552734375,0.0,20016.869140625,0.0
3,3,3,1,35839.7265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19063.685546875,0.0,0.0,0.0,0.0,0.0
3,3,3,2,24401.51953125,0.0,0.0,0.0,0.0,45752.84375,0.0,0.0,19063.685546875,0.0,0.0,0.0,0.0,0.0
3,3,3,3,76254.7421875,0.0,15250.9482421875,0.0,0.0,0.0,0.0,4575.28466796875,38127.37109375,0.0,5719.10546875,0.0,40033.73828125,0.0
3,3,4,1,35839.7265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19063.685546875,0.0,0.0,0.0,0.0,0.0
3,3,4,2,76254.7421875,0.0,0.0,0.0,0.0,45752.84375,0.0,0.0,38127.37109375,0.0,2287.642333984375,0.0,16013.49609375,0.0
3,3,4,3,76254.7421875,0.0,33552.0859375,0.0,0.0,0.0,0.0,4575.28466796875,38127.37109375,0.0,3431.46337890625,0.0,24020.244140625,0.0
4,1,1,1,74448.390625,0.0,10422.7744140625,0.0,0.0,0.0,0.0,0.0,37224.1953125,0.0,1861.209716796875,0.0,13028.4677734375,0.0
4,1,1,2,74448.390625,0.0,0.0,0.0,0.0,89338.0625,0.0,0.0,37224.1953125,0.0,372.2419738769531,0.0,2605.693603515625,0.0
4,1,1,3,74448.390625,0.0,32757.291015625,0.0,0.0,0.0,0.0,49135.9375,37224.1953125,0.0,3350.17724609375,0.0,23451.2421875,0.0
4,1,2,1,74448.390625,0.0,13400.708984375,0.0,0.0,0.0,0.0,0.0,37224.1953125,0.0,1488.9678955078125,0.0,10422.7744140625,0.0
4,1,2,2,74448.390625,0.0,37224.1953125,0.0,0.0,44669.03125,0.0,0.0,37224.1953125,0.0,1302.8468017578125,0.0,9119.927734375,0.0
4,1,2,3,74448.390625,0.0,37224.1953125,0.0,0.0,0.0,0.0,49135.9375,37224.1953125,0.0,2791.814453125,0.0,19542.701171875,0.0
4,1,3,1,34990.7421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18612.09765625,0.0,0.0,0.0,0.0,0.0
4,1,3,2,23823.486328125,0.0,0.0,0.0,0.0,44669.03125,0.0,0.0,18612.09765625,0.0,0.0,0.0,0.0,0.0
4,1,3,3,74448.390625,0.0,14889.677734375,0.0,0.0,0.0,0.0,4466.9033203125,37224.1953125,0.0,5583.62890625,0.0,39085.40234375,0.0
4,1,4,1,34990.7421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18612.09765625,0.0,0.0,0.0,0.0,0.0
4,1,4,2,74448.390625,0.0,0.0,0.0,0.0,44669.03125,0.0,0.0,37224.1953125,0.0,2233.45166015625,0.0,15634.1611328125,0.0
4,1,4,3,74448.390625,0.0,32757.291015625,0.0,0.0,0.0,0.0,4466.9033203125,37224.1953125,0.0,3350.17724609375,0.0,23451.2421875,0.0
4,2,1,1,74448.390625,0.0,10422.7744140625,0.0,0.0,0.0,0.0,0.0,37224.1953125,0.0,1861.209716796875,0.0,13028.4677734375,0.0
4,2,1,2,74448.390625,0.0,0.0,0.0,0.0,89338.0625,0.0,0.0,37224.1953125,0.0,372.2419738769531,0.0,2605.693603515625,0.0
4,2,1,3,74448.390625,0.0,32757.291015625,0.0,0.0,0.0,0.0,49135.9375,37224.1953125,0.0,3350.17724609375,0.0,23451.2421875,0.0
4,2,2,1,74448.390625,0.0,13400.708984375,0.0,0.0,0.0,0.0,0.0,37224.1953125,0.0,1488.9678955078125,0.0,10422.7744140625,0.0
4,2,2,2,74448.390625,0.0,37224.1953125,0.0,0.0,44669.03125,0.0,0.0,37224.1953125,0.0,1302.8468017578125,0.0,9119.927734375,0.0
4,2,2,3,74448.390625,0.0,37224.1953125,0.0,0.0,0.0,0.0,49135.9375,37224.1953125,0.0,2791.814453125,0.0,19542.701171875,0.0
4,2,3,1,34990.7421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18612.09765625,0.0,0.0,0.0,0.0,0.0
4,2,3,2,23823.486328125,0.0,0.0,0.0,0.0,44669.03125,0.0,0.0,18612.09765625,0.0,0.0,0.0,0.0,0.0
4,2,3,3,74448.390625,0.0,14889.677734375,0.0,0.0,0.0,0.0,4466.9033203125,37224.1953125,0.0,5583.62890625,0.0,39085.40234375,0.0
4,2,4,1,34990.7421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18612.09765625,0.0,0.0,0.0,0.0,0.0
4,2,4,2,74448.390625,0.0,0.0,0.0,0.0,44669.03125,0.0,0.0,37224.1953125,0.0,2233.45166015625,0.0,15634.1611328125,0.0
4,2,4,3,74448.390625,0.0,32757.291015625,0.0,0.0,0.0,0.0,4466.9033203125,37224.1953125,0.0,3350.17724609375,0.0,23451.2421875,0.0
4,3,1,1,74448.390625,0.0,10422.7744140625,0.0,0.0,0.0,0.0,0.0,37224.1953125,0.0,1861.209716796875,0.0,13028.4677734375,0.0
4,3,1,2,74448.390625,0.0,0.0,0.0,0.0,89338.0625,0.0,0.0,37224.1953125,0.0,372.2419738769531,0.0,2605.693603515625,0.0
4,3,1,3,74448.390625,0.0,32757.291015625,0.0,0.0,0.0,0.0,49135.9375,37224.1953125,0.0,3350.17724609375,0.0,23451.2421875,0.0
4,3,2,1,74448.390625,0.0,13400.708984375,0.0,0.0,0.0,0.0,0.0,37224.1953125,0.0,1488.9678955078125,0.0,10422.7744140625,0.0
4,3,2,2,74448.390625,0.0,37224.1953125,0.0,0.0,44669.03125,0.0,0.0,37224.1953125,0.0,1302.8468017578125,0.0,9119.927734375,0.0
4,3,2,3,74448.390625,0.0,37224.1953125,0.0,0.0,0.0,0.0,49135.9375,37224.1953125,0.0,2791.814453125,0.0,19542.701171875,0.0
4,3,3,1,34990.7421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18612.09765625,0.0,0.0,0.0,0.0,0.0
4,3,3,2,23823.486328125,0.0,0.0,0.0,0.0,44669.03125,0.0,0.0,18612.09765625,0.0,0.0,0.0,0.0,0.0
4,3,3,3,74448.390625,0.0,14889.677734375,0.0,0.0,0.0,0.0,4466.9033203125,37224.1953125,0.0,5583.62890625,0.0,39085.40234375,0.0
4,3,4,1,34990.7421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18612.09765625,0.0,0.0,0.0,0.0,0.0
4,3,4,2,74448.390625,0.0,0.0,0.0,0.0,44669.03125,0.0,0.0,37224.1953125,0.0,2233.45166015625,0.0,15634.1611328125,0.0
4,3,4,3,74448.390625,0.0,32757.291015625,0.0,0.0,0.0,0.0,4466.9033203125,37224.1953125,0.0,3350.17724609375,0.0,23451.2421875,0.0
5,1,1,1,1599.0660400390625,0.0,0.0,0.0,0.0,363.4241027832031,0.0,0.0,0.0,0.0,726.8482055664062,0.0,5087.9375,0.0
5,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,1,3,9085.603515625,0.0,0.0,0.0,0.0,10902.7236328125,0.0,4361.08935546875,3634.2412109375,0.0,3634.2412109375,0.0,25439.689453125,0.0
5,1,2,1,1599.0660400390625,0.0,0.0,0.0,0.0,363.4241027832031,0.0,0.0,0.0,0.0,726.8482055664062,0.0,5087.9375,0.0
5,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,2,3,9085.603515625,0.0,0.0,0.0,0.0,10902.7236328125,0.0,4361.08935546875,3634.2412109375,0.0,3634.2412109375,0.0,25439.689453125,0.0
5,1,3,1,145.36964416503906,0.0,0.0,0.0,0.0,363.4241027832031,0.0,0.0,0.0,0.0,726.8482055664062,0.0,5087.9375,0.0
5,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,3,3,1235.64208984375,0.0,0.0,0.0,0.0,363.4241027832031,0.0,0.0,0.0,0.0,726.8482055664062,0.0,5087.9375,0.0
5,1,4,1,145.36964416503906,0.0,0.0,0.0,0.0,363.4241027832031,0.0,0.0,0.0,0.0,726.8482055664062,0.0,5087.9375,0.0
5,1,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,4,3,1235.64208984375,0.0,0.0,0.0,0.0,363.4241027832031,0.0,0.0,0.0,0.0,726.8482055664062,0.0,5087.9375,0.0
5,2,1,1,1817.12060546875,0.0,0.0,0.0,0.0,363.4241027832031,0.0,0.0,0.0,0.0,699.5914306640625,0.0,4897.1396484375,0.0
5,2,1,2,290.7392883300781,0.0,0.0,0.0,0.0,5814.78564453125,0.0,0.0,0.0,0.0,208.96885681152344,0.0,1462.781982421875,0.0
5,2,1,3,9085.603515625,0.0,0.0,0.0,0.0,10902.7236328125,0.0,4361.08935546875,3634.2412109375,0.0,3634.2412109375,0.0,25439.689453125,0.0
5,2,2,1,9085.603515625,0.0,0.0,0.0,0.0,1817.12060546875,0.0,0.0,3270.817138671875,0.0,3089.105224609375,0.0,21623.736328125,0.0
5,2,2,2,9085.603515625,0.0,0.0,0.0,0.0,18171.20703125,0.0,0.0,0.0,0.0,1453.6966552734375,0.0,10175.8759765625,0.0
5,2,2,3,9085.603515625,0.0,0.0,0.0,0.0,10902.7236328125,0.0,4361.08935546875,3634.2412109375,0.0,3634.2412109375,0.0,25439.689453125,0.0
5,2,3,1,145.36964416503906,0.0,0.0,0.0,0.0,363.4241027832031,0.0,0.0,0.0,0.0,726.8482055664062,0.0,5087.9375,0.0
5,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,3,3,1235.64208984375,0.0,0.0,0.0,0.0,363.4241027832031,0.0,0.0,0.0,0.0,726.8482055664062,0.0,5087.9375,0.0
5,2,4,1,1381.0025634765625,0.0,0.0,0.0,0.0,363.4241027832031,0.0,0.0,0.0,0.0,572.3930053710938,0.0,4006.7509765625,0.0
5,2,4,2,0.0,0.0,0.0,0.0,0.0,3634.2412109375,0.0,0.0,0.0,0.0,336.16729736328125,0.0,2353.171142578125,0.0
5,2,4,3,1235.64208984375,0.0,0.0,0.0,0.0,363.4241027832031,0.0,0.0,0.0,0.0,726.8482055664062,0.0,5087.9375,0.0
5,3,1,1,72684.8203125,0.0,24712.83984375,0.0,0.0,7268.48193359375,0.0,0.0,36342.41015625,0.0,1817.1204833984375,0.0,12719.84375,0.0
5,3,1,2,9085.603515625,0.0,0.0,0.0,0.0,29073.9296875,0.0,0.0,726.8483276367188,0.0,0.0,0.0,0.0,0.0
5,3,1,3,72684.8203125,0.0,29073.927734375,0.0,0.0,10902.7236328125,0.0,4361.08935546875,36342.41015625,0.0,3634.240966796875,0.0,25439.6875,0.0
5,3,2,1,72684.8203125,0.0,24712.83984375,0.0,0.0,7268.48193359375,0.0,0.0,36342.41015625,0.0,1817.1204833984375,0.0,12719.84375,0.0
5,3,2,2,23259.146484375,0.0,0.0,0.0,0.0,36342.4140625,0.0,0.0,18171.20703125,0.0,0.0,0.0,0.0,0.0
5,3,2,3,72684.8203125,0.0,29073.927734375,0.0,0.0,10902.7236328125,0.0,4361.08935546875,36342.41015625,0.0,3634.240966796875,0.0,25439.6875,0.0
5,3,3,1,35615.56640625,0.0,0.0,0.0,0.0,3634.2412109375,0.0,0.0,18171.20703125,0.0,726.8483276367188,0.0,5087.93798828125,0.0
5,3,3,2,508.79376220703125,0.0,0.0,0.0,0.0,5814.78564453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,3,3,3,36342.4140625,0.0,0.0,0.0,0.0,3634.2412109375,0.0,0.0,18171.20703125,0.0,1998.832763671875,0.0,13991.8291015625,0.0
